Review_ID,Date,Rating,Review_Language,Version,Review_Likes,Review
9028,2021-05-17 15:01:09,5,en,20.26.0,0,Quick and easy to use for my everyday needs
9029,2021-07-13 18:32:48,1,en,20.27.0,1,"Horrible App, buggy and slow,"
9030,2021-02-05 09:20:13,5,en,20.23.0,0,"Super easy and convenient, thanks"
9031,2023-03-22 13:35:10,1,en,20.47.0,0,The bathrooms looked clean but the building was such a mess outside and inside that it made us question everything and we cancelled a scheduled second night
9032,2023-09-01 12:13:57,5,en,2308.0.0,0,functional app
9033,2023-09-10 18:25:55,5,en,2308.0.0,0,so easy to use
9034,2023-03-04 18:35:27,5,en,20.47.0,0,love my bank
9035,2022-11-01 11:14:07,1,en,20.43.2,1,Broken 2FA in app has made it impossible to access both mobile and online banking. Posting here as well because of how hard they make it to find a number to call to speak to someone about it.
9036,2023-08-20 20:10:04,5,en,2307.0.1,0,Awesome app
9037,2022-07-30 16:56:24,5,en,20.40.1,0,I use this bank always9
9038,2021-11-18 08:20:48,1,en,20.32.0,0,The autopay for Visa never show up in my app because of that I was charged interest fee. Must be some Indian developers did this app. LoL this app is so buggy
9039,2021-10-28 14:43:37,1,en,20.31.1,2,Not good lost of problems
9040,2021-05-03 06:21:15,1,en,20.25.1,0,Can't login anymore. Last update turned it into a hot piece of garbage.
9041,2022-04-21 07:13:25,1,en,20.37.2,1,It takes me at least 20+ tries to deposit a cheque. This even makes me consider changings banks all together.
9042,2023-12-05 01:41:59,1,en,2311.0.0,0,I cant log in
9043,2022-12-05 01:09:36,1,en,20.44.4,0,Notification issue is killing me...not able to access my own account on line using my LAPTOP
9044,2023-10-22 15:54:57,5,en,2309.0.0,0,"Excellent,easy-going, and accessibility."
9045,2022-05-04 21:10:34,1,en,20.38.0,1,"Honestly the app is coming along but the mobile cheque deposit is literally the pits. It's always takes me over an hour, 53 finishing moves later, 3 Christmases and a Easter just for it to accept its own auto captured pics like honestly Scotia."
9046,2021-03-22 00:40:48,1,en,20.24.0,0,Half ot the areas wont load or reconize
9047,2021-06-24 15:38:18,5,en,20.27.0,0,"Never thought I would enjoy online banking, but this app makes it so clear and easy."
9048,2023-07-06 22:21:46,1,en,2305.1.0,0,"The 2fa system is god awful and never works. Too bad you are forced to set it up, being locked out of your account for days at a time sure is fun"
9049,2021-09-21 21:38:46,4,en,20.30.1,0,Cool Money Yay
9050,2021-02-15 18:33:47,5,en,20.23.0,0,Easy to use
9051,2021-01-11 17:17:10,5,en,20.21.1,0,Works great
9052,2022-03-10 08:36:36,2,en,20.36.1,0,Can't use the app to access my accounts - manual typed password then prompts for fingerprint in a continuous loop.... if I use a password - stop asking for my fingerprint???
9053,2023-08-29 11:20:46,5,en,2307.0.1,0,Great app easy transactions
9054,2021-11-12 01:40:06,2,en,20.31.1,0,Very good bank service work 24hours
9055,2023-05-08 15:06:01,5,en,20.49.1,0,good
9056,2021-10-17 21:57:16,1,en,20.31.1,1,Crashes everytime.
9057,2021-12-01 12:07:31,5,en,20.33.2,0,Been using this app for quite a while and it has made banking so much easier and very user friendly
9058,2022-09-30 19:05:12,2,en,20.43.0,0,"Pretty disappointing app. Feels slow, clucky and unbaked. I also cannot see my scene points in the app it says ""Your membership info is currently unavailable"" for quite some time now. Edit: I see my scene account now after a week. But ideally this should work on day one."
9059,2021-06-16 07:34:35,5,en,20.27.0,0,Good
9060,2023-05-09 10:30:34,1,en,20.49.2,0,the last update created a huge bug where you have to remove two step verification to login then the app forces you to resign up for the two step verification once you logged in....absolutely ridiculous
9061,2023-07-13 11:15:01,5,en,2306.0.1,0,great app
9062,2022-07-02 23:48:09,5,en,20.40.1,0,Loved it❤️
9063,2021-02-19 18:35:28,5,en,20.23.0,0,Very user-friendly and convenient
9064,2021-01-02 21:47:38,5,en,20.21.1,0,Really good and user friendly app.
9065,2022-07-15 13:14:35,1,en,20.40.1,0,"It's an okay app, I suppose, but I don't want to use it, and I don't want 2SV whatsoever. I want to use the website, but the website now just redirects you and forces you to set up two step verification. I hate that I'm being forced to use this app, and I hate that I have yet another step between me and my money. You should sell your app by offering better features, accessibility, or incentives, not by literally forcing people to use it."
9066,2021-10-06 09:48:58,5,en,20.31.1,0,Good for simple transactions. Love the cheque deposit feature.
9067,2022-01-08 14:50:21,5,en,20.34.3,0,Very well!
9068,2021-07-01 11:29:50,5,en,20.28.0,0,Very clean comfortable motel and well situated. Restaurants within walking distance and lots nice streets and neighbourhood to walk your dog
9069,2024-01-04 16:59:58,5,en,2311.0.1,0,good app
9070,2022-06-09 14:10:34,1,en,20.39.0,39,"Everytime I enter my username and password the app crashes, I've tried uninstalling and reinstalling but it doesn't help. I can't even log in on my computer because the 2 step verification won't work, so I have no way of accessing my account without going into a branch. Currently on the phone with customer service to work this out, but this is incredibly frustrating."
9071,2021-01-03 15:45:49,5,en,20.21.1,0,Loved it
9072,2023-12-19 15:42:28,2,en,2311.0.1,0,Auto capture/deposit of cheques is just the worst experience ever. I've taken over 45 pics of my check and Scotiabank doesn't seem to be able to get anything from any of the images. Why include a feature that very clearly doesn't work at all?
9073,2021-05-18 19:06:22,2,en,20.26.0,0,Can't nick name accounts any more. Signing in is always an adventure.
9074,2021-05-05 08:32:01,4,en,20.25.1,0,Good.
9075,2021-11-07 17:11:01,5,en,20.32.0,0,Does what it should very well.
9076,2023-03-06 21:35:54,5,en,20.47.0,0,Great
9077,2023-07-03 23:29:55,1,en,,0,Scotiabank sucks. accounts are always unavailable so can't pay bills or transfer money even from one Scotiabank account to another.
9078,2021-04-15 13:12:52,4,en,20.25.1,0,"i had to stay in the palm beach, dubai for the night and called them up and booked a room very easily and got rewa"
9079,2021-06-06 14:24:46,4,en,20.26.0,0,E transfer function buggy. Multiple Charcters displayed in text boxes. Takes text from keyboard app suggested text and inserts it multiple times.
9080,2021-03-26 04:17:02,4,en,20.25.1,0,Very good.
9081,2023-02-13 14:14:47,1,en,20.46.2,0,I shouldn't have to put a password on my phone just to sign into my account everytime.
9082,2022-06-30 10:24:25,5,en,20.40.1,0,Excellent.
9083,2022-01-21 19:37:13,2,en,20.34.4,1,2sv feature doesn't work
9084,2022-12-16 11:53:34,1,en,,0,Mobile banking is fine but Giving 1 star due to 4900 Dixie road Scotiabank. Very rude staff.
9085,2022-01-07 18:03:05,1,en,,1,Not working well today
9086,2022-12-17 15:33:39,1,en,,1,there is a two step verification issue this is the worst update ever
9087,2021-08-30 20:57:57,1,en,20.30.1,0,Poor cheque deposit function.
9088,2021-06-10 07:57:10,5,en,20.26.0,1,One thing this app has is it loads fast only issue is around 2 am it seems to shut down with the bank server or something always has isssues showing me my account info at that time other then that It works and thats whats important sometimes i have issues with the finger print log in but that super minor and once i try again it logs on no issue
9089,2021-11-26 22:20:00,5,en,20.33.2,0,Love my exerience
9090,2021-02-23 21:00:42,5,en,20.23.0,0,Easy to use and navigate.
9091,2022-03-06 16:54:16,1,en,,0,Update keeps crashing at login. 😨😰😓
9092,2022-01-02 09:49:20,4,en,20.34.3,0,Is very difficult to auto deposit a cheque....the camera system does not work well....i have complained about this numerous times.
9093,2021-05-01 15:23:39,1,en,20.25.1,0,This banking app is down more than its up amd running. Been trying since 9am to get omline to do bankng and still says there having issues....
9094,2022-11-01 07:28:30,1,en,20.38.0,0,Easy to use & convenient
9095,2021-01-07 14:12:02,5,en,20.21.1,0,The App itself works well with sufficient security measures in place. However the app layout and user experience could be better.
9096,2021-04-03 12:28:16,5,en,20.25.1,0,Good
9097,2021-12-29 04:40:05,1,en,20.34.3,0,"Tried to etransfer, all my info has disappeared since the new updates. Had a security question, what was my oldest neices name? I entered it. It used to work but now since the updates it doesn't . I know my neices name hasn't changed. I called and still had great difficulty as the security question was what was the amount of your last bill payment...this I wasn't sure as it's been sold time since I paid and I paid all my bills the same day. I didn't even know what bill I paid last. Disappointed"
9098,2021-05-19 12:50:19,1,en,,0,When typing the security answer it was like the keyboard was stuck randomly repeating letters rapidly It took a lot editing to enter a four letter answer
9099,2022-04-12 10:17:29,3,en,20.37.1,0,Mobile app cheque deposits doesn't work.
9100,2021-06-20 12:59:45,5,en,20.27.0,0,Works great
9101,2021-11-14 21:04:40,5,en,20.31.1,0,Good
9102,2021-12-04 10:21:16,5,en,20.33.2,0,Convenient/excellent
9103,2022-10-23 13:08:07,5,en,20.43.0,0,Good utility app
9104,2021-03-18 07:32:10,5,en,20.24.0,0,Easy to use and also very fast
9105,2022-07-10 21:42:36,5,en,,0,Great Service! Time saving and trustable. ⭐️⭐️⭐️⭐️⭐️
9106,2022-08-08 01:13:30,1,en,20.41.0,1,"Horrific app. Constantly crashes when attempting to sign in, so I can't access my account. Will be switching banks in the near future because of how bad this app is. People have been moaning for months on these reviews with sign in issues and you do nothing about it?"
9107,2021-12-10 12:50:33,5,en,20.34.1,0,Excellent
9108,2023-11-26 17:04:50,5,en,2310.0.1,0,good
9109,2022-06-04 04:29:08,2,en,20.38.1,0,Non stop crashing
9110,2021-05-16 10:26:21,5,en,20.26.0,0,Good
9111,2022-12-25 21:04:22,5,en,20.45.1,0,Difficult but SECURE!
9112,2023-12-27 13:49:51,5,en,2311.0.1,0,Nive
9113,2022-01-03 15:03:56,1,en,20.34.1,0,This is junk I haven't been able to log on to this since Sept spent hour on the phone with the ban still wouldn't work went to bank they claim it was fixed but home not working I would suggest never going to Scotia bank
9114,2023-07-10 10:01:37,5,en,2306.0.1,0,superb banking
9115,2021-01-07 21:17:45,4,en,20.19.0,0,"I like the app, very helpful. However, I would suggest to add the option of writing to you to get an information. Calling the customer service takes a lot of time, long waiting time. Mich easier if we can get in contact through the app."
9116,2023-11-29 12:35:44,4,en,2310.0.1,0,it is not very friendly app. to many steps.
9117,2022-09-25 12:23:47,3,en,20.42.1,2,"For the most part the app is fine. But the ""new statement"" notification feature is broken and I've been notified every day since Aug 31 (it's now Sep 25) that I have a NEW statement for my current account. But it's the same Aug 31 statement each time..! I've tried to raise this issue with Scotia but they keep pushing back suggesting I've not got the latest version of the app. I've told them the same issue happens on the website but they're still proving unhelpful. So arrogant!"
9118,2021-03-02 14:26:31,5,en,20.24.0,0,Love it. Its easy .
9119,2023-10-20 13:14:55,5,en,2309.0.0,0,nice and simple
9120,2023-07-19 12:01:49,5,en,2306.0.1,0,awesome
9121,2021-05-16 15:57:20,4,en,20.26.0,0,"New to this, I'm like old school, but great idea!👍New, innovative, easy."
9122,2022-06-05 21:59:12,2,en,20.39.0,0,"App crashes when I sign in, I can't even access my account on a computer because of the 2 step verification feature...huge fail on Scotiabank app. It was perfectly fine yesterday up until I had to agree to the updated terms on the app..."
9123,2022-01-29 21:51:33,1,en,20.35.0,1,"The Android updated app doesn't allow you to see transactions on your accounts, just displays balance. Unacceptable!"
9124,2022-12-19 21:35:11,5,en,,0,Good 👍
9125,2023-04-04 13:50:29,5,en,20.48.0,0,Makes life much easier! App is so easy to use now.
9126,2021-12-21 07:30:10,1,en,20.34.3,0,"Lol, what a mess. Deposits don't work so I tried uninstalling. When I installed again, the 2SV kicked in but never showed me a notification. What happened scotiabank? You used to be cool"
